@relation D0
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute class {0, 1}
@data
0.505673,1.50714,0.635347,1.42533,0.265593,1.47254,0.382138,1.46668,0.513539,1.45665,0.495318,1.42236,0.491392,1.50579,0.702632,1.62906,0.51442,1.57046,0.405102,1.42671,0
0.598254,1.37745,0.434358,1.50694,0.402203,1.26195,0.516906,1.4667,0.531188,1.41922,0.338888,1.47477,0.167828,1.32173,0.475291,1.46317,0.520261,1.34892,0.249662,1.39061,0
0.714915,1.73761,0.712467,1.52421,0.372773,1.53376,0.484284,1.51353,0.374073,1.42109,0.64093,1.52815,0.264789,1.40243,0.529333,1.42058,0.575372,1.71976,0.589246,1.36544,1
0.43509,1.546,0.753115,1.75179,0.737381,1.70562,0.347654,1.32608,0.230031,1.3586,0.473425,1.31955,0.49805,1.56183,0.610695,1.52296,0.535549,1.30856,0.621771,1.56808,0
0.929926,1.57558,0.778946,1.41742,0.549139,1.64482,0.497461,1.55007,0.419758,1.6009,0.386214,1.51094,0.466421,1.4866,0.453841,1.53799,0.493458,1.66806,0.706828,1.53392,1
0.415375,1.57151,0.334162,1.63985,0.32521,1.47475,0.209602,1.39321,0.432842,1.43419,0.259382,1.20347,0.677163,1.75387,0.641192,1.59517,0.471046,1.24338,0.495806,1.45283,0
0.533331,1.48981,0.155025,1.33731,0.687602,1.67653,0.309054,1.54738,0.523219,1.63795,0.326803,1.4502,0.542657,1.61394,0.412313,1.61094,0.480255,1.50526,0.690183,1.57751,0
0.0723903,1.72818,0.655068,1.66898,0.54798,1.50157,0.387773,1.4567,0.377272,1.43164,0.660902,1.41149,0.525487,1.57133,0.364187,1.46998,0.540086,1.56797,0.493112,1.64882,1
0.425921,1.4096,0.5715,1.61181,0.413179,1.47745,0.539293,1.82114,0.434573,1.29422,0.607573,1.42325,0.361329,1.54643,0.430097,1.3801,0.725953,1.62525,0.748861,1.5937,0
0.713844,1.1703,0.623513,1.66638,0.506754,1.35447,0.416709,1.57309,0.380348,1.3729,0.446206,1.20521,0.672656,1.51549,0.310095,1.36542,0.619896,1.56537,0.314334,1.46501,1
0.505638,1.50669,0.3729,1.26287,0.342023,1.3153,0.459365,1.53662,0.503867,1.63272,0.40444,1.39588,0.351397,1.49542,0.48697,1.4372,0.302018,1.40401,0.409,1.43237,0
0.394734,1.45511,0.555726,1.39256,0.722275,1.43793,0.582279,1.25573,0.586656,1.54849,0.386845,1.47952,0.340418,1.46008,0.626508,1.71694,0.319184,1.41468,0.798785,1.6412,0
0.500648,1.95786,0.662352,1.50119,0.579217,1.44811,0.252097,1.50268,0.489513,1.63567,0.557361,1.55604,0.385573,1.47969,0.564575,1.49861,0.368517,1.35944,0.659868,1.37422,1
0.498718,1.44451,0.451557,1.35008,0.458219,1.77226,0.5942,1.59043,0.33789,1.54615,0.498047,1.34689,0.502001,1.40606,0.64103,1.69951,0.249772,1.3761,0.507449,1.74115,0
0.390468,1.47849,0.493708,1.16964,0.364573,1.37256,0.652237,1.7868,0.451844,1.41352,0.195909,1.56907,0.516255,1.54386,0.564511,1.66904,0.488488,1.34974,0.731976,1.63404,0
0.471394,1.41544,0.670395,1.58656,0.510546,1.65692,0.386632,1.41783,0.429022,1.68428,0.426,1.81147,0.290544,1.35319,0.574665,1.51052,0.45831,1.27989,0.699455,1.57245,0
0.973823,1.19571,0.534228,1.77442,0.715496,1.5946,0.685097,1.86787,0.812844,1.44059,0.298321,1.37242,0.328686,1.4329,0.555203,1.554,0.208253,1.26665,0.405632,1.49285,1
0.388675,1.5872,0.435468,1.40281,0.482965,1.73048,0.375666,1.2953,0.508737,1.46126,0.474599,1.4129,0.665648,1.58691,0.352435,1.33481,0.411862,1.31105,0.571056,1.60212,1
