total_null,rows_null,dimensionality,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,results
0,0,38,0.0036676425253991465,0.005918544989532314,1.4837666562223133,1.3447378456541923,3.8e-05,0.10150714353982017,0.1582393866032988,5.333333333333333,0.025286908063154232,0.027278078485531473,1.2034178134061595,0.03942042429074588,0.05295078867855114,6.767287755351521,235.46995973889284,47214.24082855962,392765.1448977429,49.4688609750301,0.16666666666666666,0.29336386539699577,-999,-999,570.8239516113989,-999,-999,26315.78947368421,46.49589168589744,299.4860861212438,2.66285769537722,1.3449339246129304,7.346701870854416,9.444414778616242,0.21880252407974157,19.0866911851,123.22776554684084,156.69404226923078,1068.7082867379913,30.778661635284852,181.2420300985158,17.2068136025641,102.97655571998605,-35.878347423076924,253.62891390623756,0.024326774251252653,0.02200695842536296,38,19,32,6,0.000666000666000666,6,1000000,0,6,61,59.99315268426557,0.1875,0.18702071850062324,192.5723896923077,1321.11424228147,0.19295752355063256,32.934072896449955,216.16815960115125,-999,2.4736455969973057,1.7950606710615666,0.32967815004220546,0.1951921966065186,20.896358403305133,119.94880735882026,47214.24082872633,392759.6365714247,0.8171010224466325,"one_hot_encoder,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.label_encoder,standard_scaler,oversampling.label_encoder,minmax,oversampling"
0,0,38,0.01603565289895776,0.04201344538554739,1.2467627086277804,1.30966389143446,3.8e-05,0.35616324922980724,0.36259519818996616,5.333333333333333,0.07434647082964785,0.07673853873374008,1.2034178134061595,0.04781052970420017,0.06390396192024299,2.958804608592783,54.73754527907615,49846.15406418547,418573.4272814805,19.266919041089487,0.16666666666666666,0.29336386539699577,-999,-999,494.096834302902,-999,-999,26315.78947368421,46.81148674679488,342.48708598501014,2.3877202080190365,1.3102850483377901,19.393393027055343,42.25530364067675,5.031920370168888,19.66473238616923,135.2746845683857,144.66559738461538,966.6604191700413,30.55143423639028,189.8436584551035,17.664675198717948,109.80564500483608,-35.734939602564104,252.3921614582922,0.06246031401490281,0.06508281534166954,38,19,32,6,0.001998001998001998,6,1000000,0,6,65,18.96087801176131,0.1875,1.418489949363707,180.4005369871795,1218.0108480392867,3.9115425071752545,32.81845503549583,222.26665977643043,-999,3.4994538725147093,3.035738613218131,0.3296784541679065,0.19519166906445432,21.047737466872945,128.81032724275187,49846.1540641118,418573.147391304,0.09001103942631761,"one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling.one_hot_encoder,standard_scaler,oversampling.label_encoder,standard_scaler,oversampling.label_encoder,minmax,oversampling"
0,0,38,0.011837706857471639,0.023962182306985297,1.3659556446883736,1.2814545109965507,3.8e-05,0.02052345515364593,0.02250455227283771,5.333333333333333,0.04004167803046294,0.03817623348315188,1.2034178134061595,0.04805225373918604,0.06019092568383978,3.8131486309104523,106.43182245083949,47787.892767548525,399014.9094981202,31.20521195008642,0.16666666666666666,0.29336386539699577,-999,-999,662.8910405208957,-999,-999,26315.78947368421,40.002659564102565,282.7145239949512,2.5308088165426326,1.280894068829471,10.036914559078246,13.305632073641299,0.005069344033587849,17.404177534153845,116.45882215555402,156.40855405128207,1068.5632391698534,29.68044651075181,178.92601064815216,16.096112942307695,99.50016287151044,-35.73235942307692,252.3924513839662,0.038564641551900335,0.037025788916206635,38,19,32,6,0.000999000999000999,6,1000000,0,6,64,34.419897339122656,0.1875,0.005059547633666718,192.14091347435897,1319.750457248756,0.002216249519618726,32.71732053823958,217.5412376776691,-999,2.7878694180942776,2.066888676061958,0.3296782872867675,0.19519195853870974,19.25423885975036,116.26980995094097,47787.89276776055,399013.80126528145,0.994948360203615,"one_hot_encoder,minmax,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,oversampling.label_encoder,minmax,oversampling.label_encoder,standard_scaler,oversampling"
0,0,38,0.16975364993353664,0.2345733502669737,1.0342431972148558,1.4989654072785963,3.8e-05,0.04259446088478087,0.04697067410039501,5.333333333333333,0.24913658529853444,0.24236151973111453,1.2034178134061595,0.038206583569818035,0.06431904882409523,15.55355319939146,335.4641444715885,71594.98035605437,469330.5962260325,84.87465074637278,0.16666666666666666,0.29336386539699577,-999,-999,209.99795156796753,-999,-999,26315.78947368421,39.22465193877551,153.94192626806685,2.223482244607565,1.4929623610148495,9.388840933642607,10.65466494732579,0.022211549426501165,14.39908820442857,71.48125920888512,248.81369165306123,1344.9438987195965,45.27379381602859,202.31844270955747,16.63302217346939,91.03757804144335,-56.86650306122448,318.8538576163555,0.014178766013450595,0.022521542478238524,38,4,32,6,0.0017006802721088435,6,1000000,0,6,39,71.943103527749,0.1875,0.02191694971561835,305.68019471428573,1662.3413036856937,0.01695808314609406,51.54014811776096,265.28251767870734,-999,2.4404537887661797,2.339121804274688,0.5891082697428045,0.4172287422905238,27.941883673305032,125.58375251036551,71594.98035628191,469324.71394245,0.9781781660025113,"label_encoder,standard_scaler,oversampling.label_encoder,minmax,oversampling.one_hot_encoder,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling"
0,0,38,0.25410356347840496,0.2479535680073096,0.9303378345753078,1.432032077659914,3.8e-05,0.05066838592801764,0.07787520849360764,5.333333333333333,0.25986279816723384,0.23383421902018875,1.2034178134061595,0.04263544734018872,0.07111957167828446,9.785299206631658,214.52443625469485,65725.87972164444,429222.05973743886,50.67940455214555,0.16666666666666666,0.29336386539699577,-999,-999,279.1232180908007,-999,-999,26315.78947368421,36.31261211224489,145.71388249952213,2.110009950413771,1.422785728016204,13.985900579985653,15.57940766752821,0.0475343785919841,8.354060682857144,58.40280898376246,248.42863883673473,1344.8371754671446,41.158313106711255,184.80904287450682,12.609162357142857,87.12026684098713,-68.04353263265305,394.6037344350898,0.02374569756769591,0.03686670013902624,38,4,32,6,0.002551020408163265,6,1000000,0,6,40,38.17921686330903,0.1875,0.04572645248491752,316.4721714693878,1738.4896299956647,0.04331909171237598,49.51261472150515,254.15073670785776,-999,2.8829206588781724,2.7852372254446887,0.5891083841779904,0.4172285763471715,23.423363364790614,116.40348026366189,65725.8797210306,429219.4296291829,0.9544522147415713,"label_encoder,minmax,oversampling.label_encoder,standard_scaler,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling"
0,0,36,0.00841528565581711,0.021469739937569555,0.7463186473313319,0.3045681795415185,3.6e-05,0.6460191546478651,-999,-999,0.016590044031115168,0.03397340032267424,0.9986188549650421,0.04170824660282463,0.07399491000727641,0.007319439373112778,0.013536199631534991,0.16758050354645163,0.12070825217474225,74.92921538469987,0.5,0.03093592167691142,0.0,0.0,0.6976605809273693,0.0,0.0,27777.777777777777,0.5128205128205128,0.5063696835418333,1.7316100058073483,0.30218353295745193,47.800469658139505,253.5504339551391,0.7162689803046312,0.0,0.0,1.0,0.0,0.3211391282051282,0.22749838926083105,0.20512820512820512,0.4090738692453055,0.0,0.0,0.013327496489025752,0.02949712831158626,36,34,36,2,0.004048582995951417,1,1000000,0,0,19,54.99841260103669,0.0,0.4173407481719422,1.0,0.0,0.7162689803046312,0.39213689826978637,0.11904854228049687,1.0389693343169693,2.410901270983497,6.719044222150719,0.4907402314809722,0.03871848607610661,0.25623042735042734,0.3102070034940727,0.16758050354685974,0.07310822747170248,0.5826592518280578,"one_hot_encoder,normalizer,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling.label_encoder,standard_scaler,oversampling"
0,0,36,0.003145050869843093,0.010198848957429535,0.7460309291825015,0.3044930082652754,3.6e-05,0.6459023912247204,-999,-999,0.016581079642542185,0.03391687081620779,0.9986188549650421,0.04170776923555125,0.0740355457874983,0.007314786557218401,0.013541674395842347,0.1675017421978192,0.12071404364108129,75.02216521718077,0.5,0.03093592167691142,0.0,0.0,0.6968322958133575,0.0,0.0,27777.777777777777,0.5128205128205128,0.5063696835418333,1.7313387999594154,0.3021306060730078,48.21477011484788,255.97410133246854,0.7158247570978848,0.0,0.0,1.0,0.0,0.3210449487179487,0.22760001168126745,0.20512820512820512,0.4090738692453055,0.0,0.0,0.013310984188128297,0.029419298238008627,36,34,36,2,0.004048582995951417,1,1000000,0,0,19,55.046263645017774,0.0,0.41718989898981174,1.0,0.0,0.7158247570978848,0.3920388067935591,0.11904060899864985,0.7003718103864506,2.417118855072045,6.748329374703882,0.4907402314809722,0.03871848607610661,0.2561439743589744,0.3103716812185499,0.1675017421974827,0.07309646287837722,0.5828101010101883,"one_hot_encoder,normalizer,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling.label_encoder,standard_scaler,oversampling"
0,0,36,0.00961554532027205,0.03338897288156718,0.6343008159054316,0.32091768749526184,3.6e-05,0.7550469013163461,-999,-999,0.021070772406853268,0.03326665182852759,0.9986188549650421,0.06296785792916271,0.09987201289224572,0.009298053036683265,0.01715383635713527,0.14123986637743038,0.14566831709873942,61.05952378494596,0.5,0.03093592167691142,0.0,0.0,0.7673088596711269,0.0,0.0,27777.777777777777,0.3333333333333333,0.4775669329409193,1.616564829020049,0.312530880401459,56.77282037470903,260.7489265903477,1.326099754169052,0.0,0.0,1.0,0.0,0.28970746153846155,0.2573629222295205,0.20512820512820512,0.4090738692453055,0.0,0.0,0.016354841850424788,0.02544783128457839,36,34,36,2,0.0067476383265856945,1,1000000,0,0,26,37.78367163109907,0.0,0.5700958231874161,1.0,0.0,1.326099754169052,0.3521324890926234,0.13302754795952995,-999,3.144780448448997,7.083044360681668,0.4907402314809722,0.03871848607610661,0.2405238888888889,0.3399263203575627,0.14123986637745764,0.07991957128776647,0.4299041768125839,"one_hot_encoder,normalizer,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling.label_encoder,standard_scaler,oversampling"
0,0,18,0.001255172946654221,0.004014686412329668,1.5240827424521877,0.7810860891673965,1.8e-05,0.15101147632795406,0.18307034884130285,5.0,0.010035718654841319,0.012150700052807717,1.2562056674968565,0.026922704024632097,0.06806871378691375,0.006041947448878075,0.014803804190609258,0.35671465808812614,0.7379048632487815,115.88694030615163,0.24999999999999997,0.26733878774443987,0.181283156456188,0.5961044395855387,0.6947746419815656,0.15406594271147223,0.5023902366503468,55555.555555555555,0.6822753712121212,0.7069818965094137,2.7694484855867456,0.7795139716707674,-0.13745942163537686,2.1571685391402236,0.2284652909057437,0.08985454545454545,0.3592426417921711,1.4165674545454545,1.6180503030356685,0.48805825258314955,0.6449206725831589,0.30303030303030304,0.5854938345559502,0.09090909090909091,0.2919371040605711,0.010839924362298255,0.010070649745584083,18,9,15,4,0.005681818181818182,4,1000000,0,3,13,139.5990200220415,0.2,0.1917621218056219,1.3256583636363637,1.3864523354981821,0.21023303885695205,0.5098931040113803,0.3158263693668481,-999,1.0229869394604763,0.8868041985654489,0.36805509585724644,0.15541004901582023,0.3741718425648491,0.6133776155584496,0.35671465808800357,0.7321752376125304,0.8114330790465761,"one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,oversampling.one_hot_encoder,minmax,oversampling.label_encoder,minmax,oversampling.label_encoder,standard_scaler,oversampling"
0,0,18,0.0005481667644691035,0.0016292225116424607,1.5423969413727212,0.8415275843479486,1.8e-05,0.0791597571345307,0.09817268800322071,5.0,0.0019079494856995688,0.003144380262224552,1.2562056674968565,0.021979954332463636,0.06635931817328662,0.004607881731473644,0.013345767229827872,0.37018224215903983,0.8081969082128587,520.8702122995006,0.24999999999999997,0.26733878774443987,0.18452092847984228,0.6139222315593114,0.22708633075402343,0.15517224266237895,0.509184234622451,55555.555555555555,0.7574080984848485,0.7910585609418054,2.796190864757832,0.8410461931264097,-0.16370010274136304,2.107265435825556,0.0565164336337996,0.13478181818181817,0.569841842890719,1.4165674545454545,1.6180503030356685,0.4895749333295747,0.6736891491270499,0.30303030303030304,0.6839612783652524,0.09090909090909091,0.2919371040605711,0.0024117441117453226,0.003757426833258334,18,9,15,4,0.003787878787878788,4,1000000,0,3,12,638.535900123552,0.2,0.05397869860772467,1.3256583636363637,1.3864523354981821,0.05148414365275323,0.513225408293278,0.3318416151083956,1.0069247774766943,1.0331097653681214,0.8624117193080402,0.36805507138402166,0.15541011038441818,0.372111187965354,0.6458221620785229,0.370182242159255,0.804123800015087,0.9462708263253352,"label_encoder,standard_scaler,oversampling.label_encoder,minmax,oversampling.one_hot_encoder,standard_scaler,oversampling.one_hot_encoder,minmax,oversampling.one_hot_encoder,oversampling"
