att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,class
1.61243,1.48579,1.89162,1.6374,1.40676,1.56885,1.35076,1.40111,1.56976,1.71797,1.7284,1.59066,1.71731,1.48525,1.30833,1.42268,1.44893,1.31994,1.59384,1.55274,1
1.53788,1.46289,1.21855,1.60303,1.71398,1.55456,1.28387,1.3823,1.4481,1.2062,1.68494,1.56557,1.61212,1.44844,1.44788,1.39477,1.30551,1.43634,1.47567,1.5653,0
1.46838,1.23455,1.09646,1.58606,1.32611,1.37713,1.53852,1.63576,1.80464,1.52198,1.71322,1.62046,1.71743,1.63986,1.61355,1.5969,1.48368,1.43432,1.64702,1.69527,0
1.29909,1.71411,1.85669,1.09796,1.68984,1.69222,1.25518,1.40499,1.70333,1.78204,1.74702,1.56195,1.5959,1.67516,1.68057,1.56552,1.6418,1.36119,1.51468,1.53493,1
1.50782,1.41163,1.39643,1.10388,1.45201,1.62909,1.56719,1.55402,1.30832,1.2504,1.38839,1.463,1.29124,1.44121,1.68156,1.55024,1.49067,1.62127,1.28973,1.4216,1
1.71623,1.62394,1.97331,1.53106,1.82561,1.62299,1.38959,1.49872,1.55673,1.6836,1.59163,1.374,1.48788,1.40261,1.40975,1.41876,1.60016,1.634,1.26197,1.3927,1
1.57253,1.68514,1.09158,1.30393,1.33486,1.50159,1.48552,1.47183,1.41217,1.36873,1.65231,1.65126,1.12884,1.42752,1.30967,1.30418,1.54457,1.42994,1.52298,1.57417,1
1.38804,1.37516,1.83087,1.18965,1.68215,1.58391,1.67035,1.53142,1.54816,1.33516,1.52306,1.60235,1.69689,1.60133,1.33552,1.37762,1.47579,1.40644,1.30264,1.37477,1
1.6051,1.49585,1.56175,1.28811,1.68578,1.5136,1.48312,1.38613,1.64928,1.55354,1.78008,1.5882,1.32746,1.42488,1.64827,1.36052,1.38473,1.56396,1.33078,1.37368,1
1.68769,1.61723,1.42676,1.28048,1.39473,1.1669,1.34316,1.46859,1.33808,1.21465,1.48482,1.49838,1.63537,1.72574,1.4703,1.26977,1.38335,1.3081,1.57029,1.59668,0
1.52664,1.61735,1.51955,1.33329,1.40098,1.40504,1.70655,1.50191,1.29683,1.58957,1.63811,1.8306,1.36917,1.47414,1.35318,1.3944,1.26135,1.40823,1.44535,1.38164,1
1.5067,1.3907,1.06521,1.28257,1.67209,1.57572,1.74019,1.66319,1.34892,1.48991,1.31549,1.2459,1.39127,1.41161,1.46741,1.6681,1.49625,1.5655,1.71354,1.46955,1
1.29642,1.55876,1.96538,1.63042,1.54904,1.38606,1.48207,1.75875,1.51378,1.519,1.44046,1.49955,1.47607,1.33127,1.52384,1.46735,1.71567,1.56075,1.45384,1.50313,1
