,attr_conc.mean,attr_ent.mean,attr_to_inst,best_node.mean,best_node.mean.relative,c1,c2,can_cor.mean,cat_to_num,ch,class_conc.mean,class_ent,cls_coef,cohesiveness.mean,conceptvar.mean,cor.mean,cov.mean,density,eigenvalues.mean,elite_nn.mean,elite_nn.mean.relative,eq_num_attr,f1.mean,f1v.mean,f2.mean,f3.mean,f4.mean,freq_class.mean,g_mean.mean,gravity,h_mean.mean,hubs.mean,impconceptvar.mean,inst_to_attr,int,iq_range.mean,joint_ent.mean,kurtosis.mean,l1.mean,l2.mean,l3.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,lh_trace,linear_discr.mean,linear_discr.mean.relative,lsc,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,n1,n2.mean,n3.mean,n4.mean,naive_bayes.mean,naive_bayes.mean.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_nn.mean,one_nn.mean.relative,p_trace,pb,random_node.mean,random_node.mean.relative,range.mean,roy_root,sc,sd.mean,sd_ratio,sil,skewness.mean,sparsity.mean,t1.mean,t2,t3,t4,t_mean.mean,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,two_itemset.mean,var.mean,var_importance.mean,vdb,vdu,w_lambda,wg_dist.mean,worst_node.mean,worst_node.mean.relative
0,0.0193975031250966,2.5849132798603685,0.0664451827242525,0.49483870967741944,5.0,0.9999283425660573,0.0001986535702461767,0.20290034365709114,0.0,0.8070121843997123,0.0045635985726047,0.9999283425660573,1.0,78.59136212624584,0.501834672155107,0.07250658328989196,0.00164088069345308,1.0,0.026093049680749835,0.4581720430107527,1.0,59.880877281635094,0.9976177601781208,0.8542474553492847,0.21606485695545435,0.9767441860465116,0.7774086378737541,0.5,1.4920099211819198,0.07483857648463735,1.483155982443084,0.9966777408637874,39.4734219269103,15.05,1.0068524218165043,0.23870049999999998,3.5681429969560083,-0.6411312955335158,0.17784313079535918,0.45514950166112955,0.4219269102990033,60,9.116666666666667,0.016666666666666666,20990.960550560554,0.5,0.042936169263967636,0.4584946236559141,2.0,0.9943709230582444,0.17639159370000002,1.8608094999999998,1.5007937242524918,1.5008925,1.139541,0.016698625470417516,0.7342192691029901,0.5038507438153965,0.574750830564784,0.18272425249169436,0.47870967741935483,4.0,59,2.95,0.19601328903654486,3.6875,3.2777777777777777,20,0,0,2,0.010526315789473684,1,301,10.0,20,2,0.6930975114116418,153.7979673201053,,0.16666666666666666,0.4650537634408602,3.0,0.04116854945616569,0.0011942362100891084,0.534516129032258,7.0,0.7212684999999999,0.042936169263967636,0,0.1555729766569183,1.0310513796980139,-0.0003764583437629882,-0.006944472044291899,1.1700186303337838e-05,0.006666666666666668,0.0664451827242525,0.05647840531561462,0.85,1.500473505524862,8.201680672268907,0.06021551413618346,0.06295725504557291,0.2777777777777778,0.026093049680749835,0.04999999999999999,19.087914130824366,1.1619554499583538e-05,0.9588314505438343,1.3228431380535304,0.5017204301075269,6.0
1,0.037477278661802046,2.4547993651952904,0.03463203463203463,0.5585144927536231,3.0,0.997714207721871,0.006314216327293121,0.44222232009285467,0.0,2.913877724584927,0.013550380408263535,0.997714207721871,0.8063668534912912,107.23376623376623,0.4964284003125446,0.16009489755512332,114.28412253697131,0.9890457368718238,1912.235263376198,0.5672101449275363,4.0,19.15310796222698,0.9660977887292983,0.5083772370980908,0.19383633463756003,0.9653679653679653,0.8701298701298701,0.5,4.118159501594437,27.711797157598312,3.918316273386759,0.9753822993184788,53.476190476190474,28.875,136.50536944534878,31.819812499999998,3.400422068515394,3.076735695388499,0.17590511883020998,0.3116883116883117,0.25108225108225113,51,7.411764705882353,0.0196078431372549,3114.4092352092352,0.5,0.2431016874865547,0.6193840579710144,6.0,0.9905923802027699,13.9468182,159.428625,45.46595400432901,37.857,2.635625,0.0520915044017673,0.7316017316017316,0.5069575667740224,0.5281385281385281,0.30735930735930733,0.6583333333333334,7.0,50,6.25,0.21645021645021645,4.166666666666667,6.25,8,0,0,2,0.03571428571428571,1,231,0.0,8,6,0.6915627900870145,46.12475466751939,,0.17021276595744678,0.5284420289855072,1.0,0.1955605803883072,-0.01872210228045233,0.5889492753623188,5.0,156.793,0.2431016874865547,0,25.98196027009243,1.0185830791124064,0.02791216732513384,0.4140855536159352,0.0177947594951311,0.006535947712418301,0.03463203463203463,0.012987012987012988,0.375,41.28948920863309,6.4950495049504955,0.08446686049342789,0.08847464767156862,0.2826086956521739,1912.2352633762002,0.125,6.954452203613918,4.978413941441208e-07,0.8044394196116929,0.6829831794069129,0.5456521739130433,2.0
2,0.018883698075470415,2.58492720443548,0.06269592476489028,0.4481854838709677,4.0,0.9998227766385538,0.0004912266912935337,0.19300860915368862,0.0,0.396377203930093,0.0028123213543978813,0.9998227766385538,1.0,85.09952978056427,0.5017380914961824,0.0663545265067376,0.0014736974963118876,1.0,0.026002913730059342,0.5079637096774194,7.0,97.926926401903,0.9983508035013815,0.8666698702355983,0.14062027106996597,0.9843260188087775,0.7648902821316614,0.5,1.493399182420954,0.0508956805220983,1.4845421962500407,0.9968652037617555,42.6833855799373,15.95,1.003356803062988,0.23364400000000005,3.574540094851983,-0.6083401880851945,0.18691649551831324,0.445141065830721,0.3887147335423198,66,9.56060606060606,0.015151515151515152,55528.196976879335,0.5,0.038693755493183095,0.4328629032258064,3.0,0.9940055620522598,0.17369326169999996,1.8650689999999996,1.5021493777429467,1.5012005,1.1249315,0.010209886222050612,0.7241379310344828,0.5063267231941855,0.567398119122257,0.1724137931034483,0.4267137096774194,2.0,65,3.25,0.20376175548589343,3.823529411764706,3.25,20,0,0,2,0.031578947368421054,1,319,11.0,20,6,0.6930243386866295,252.17884530904288,,0.16666666666666666,0.4231854838709677,1.0,0.03725232320744133,0.004011723458953462,0.5047379032258064,6.0,0.7401375,0.038693755493183095,0,0.15497386779583291,1.0329175098623065,-0.001503644263071345,-0.00033320779971694227,7.929826147387036e-06,0.007142857142857143,0.06269592476489028,0.05329153605015674,0.85,1.5021639507772022,8.641221374045802,0.05531693450864999,0.06375792532256155,0.2777777777777778,0.026002913730059345,0.05000000000000001,27.97754225365829,8.339004940794353e-06,0.9627476767925587,1.281074302756901,0.4890120967741936,5.0
3,0.022152421636788534,2.5849180731867336,0.0664451827242525,0.5712903225806452,6.0,0.9999920381800705,2.20745678902734e-05,0.26126380744961575,0.0,2.107853406348505,0.002603306439865804,0.9999920381800705,1.0,81.00581395348837,0.501424914942166,0.0649279455369772,0.0014351357085700357,1.0,0.02599298389019236,0.7806451612903226,7.0,105.86322061092197,0.997004470048398,0.7745369044995767,0.05240392002259042,0.9667774086378738,0.717607973421927,0.5,2.993677852723428,0.12045144078837498,2.98785240802359,0.9966777408637874,40.65531561461794,15.05,1.005934168501561,0.23394449999999994,3.575464035265876,-0.5702303305364466,0.1825350381901779,0.38870431893687707,0.3588039867109635,44,9.295454545454545,0.022727272727272728,36063.83791372026,0.5,0.07325937224219556,0.5279569892473118,5.0,0.993819052769837,0.17338784610000005,3.3727165,2.999476850498339,3.000198,2.6139864999999998,0.009446076100927736,0.7043189368770764,0.5023770675680409,0.5548172757475083,0.2059800664451827,0.5017204301075269,3.0,43,2.15,0.14285714285714285,2.5294117647058822,2.8666666666666667,20,0,0,2,0.015789473684210527,1,301,9.0,20,4,0.6931416618469091,272.6499309944008,,0.16666666666666666,0.4752688172043011,1.0,0.06825877708306989,-0.009057620776593039,0.4982795698924731,2.0,0.75873,0.07325937224219556,0,0.15561531612777693,1.0256411170985333,0.0029331373272971552,-0.010717524592449016,1.0592828693208101e-05,0.007575757575757578,0.0664451827242525,0.05647840531561462,0.85,2.9990350718232044,8.413793103448276,0.0542579058642259,0.07501948963512074,0.2777777777777778,0.025992983890192355,0.05,11.778404306852606,1.2330829061682875e-05,0.9317412229169301,1.2681439953314015,0.5186021505376344,4.0
4,0.018889620889488458,2.5849625007211556,0.06666666666666667,0.55,7.0,0.9974015885677396,0.007174172977281734,0.2090176230402908,0.0,0.6460307139275268,0.0036986241983036267,0.9974015885677396,1.0,79.46833333333333,0.5001501515210319,0.061007055069057785,0.0013426389662952766,1.0,0.025815977575472243,0.5133333333333333,6.0,74.25062892576969,0.9978186454613226,0.8458924951713119,0.09032119570007323,0.97,0.6733333333333333,0.5,1.4891531495614374,0.06684910512283158,1.4803832006565405,0.9966666666666667,39.759166666666665,15.0,1.0003391595513083,0.23523162500000003,3.56893118504286,-0.6176661345566177,0.1884783685116076,0.39,0.4633333333333334,58,7.396551724137931,0.017241379310344824,3260.211255411255,0.5,0.04568423641626847,0.43999999999999995,1.0,0.9941555555555556,0.17546274479999996,1.8579404999999998,1.4978531933333332,1.49471825,1.1250485000000001,0.013432904246034983,0.6733333333333333,0.5052029828336321,0.58,0.20333333333333334,0.4733333333333333,3.0,57,2.85,0.19,4.75,3.1666666666666665,20,0,0,2,0.021052631578947368,1,300,8.0,20,5,0.6913460990017393,191.4351170361513,,0.16666666666666663,0.45666666666666667,2.0,0.04368836674141311,0.003480006739463895,0.4766666666666667,4.0,0.7328919999999999,0.04568423641626847,0,0.15445841191106077,1.0347295499032865,-0.0012757732748749063,-0.016427325678354903,1.17863141237428e-05,0.007751937984496121,0.06666666666666667,0.056666666666666664,0.85,1.4976363722222221,6.469565217391304,0.08152101407623948,0.08164399245689655,0.2777777777777778,0.025815977575472236,0.05,21.233962490900385,1.0616023891741341e-05,0.9563116332585869,1.2925120249188455,0.5,5.0
5,0.01897689359791029,2.584957691417036,0.06666666666666667,0.65,4.0,0.9340680553754911,0.1651376146788991,0.2679636926088652,0.0,0.8083760661344347,0.010774907750522112,0.9340680553754911,1.0,79.835,0.4592031378429329,0.062377362237340674,0.0013091830045032682,1.0,0.02357270791861891,0.7633333333333334,6.0,20.3988815102155,0.9967946426739911,0.7474777544577875,0.01095193083610351,0.51,0.0,0.5,0.979285222819309,0.07475054120904968,0.9486623490585954,0.9966666666666667,36.5775,15.0,0.9323111326728262,0.21638878749999998,3.473235586439485,-0.6077300331170531,0.25925445761159716,0.35,0.35,22,8.454545454545455,0.045454545454545456,4535.843889443889,0.5,0.07735928874251864,0.6066666666666667,1.0,0.9920777777777777,0.1608183633,1.3534365000000002,0.9984378601534999,0.998576725,0.6417735170500001,0.04579016035304297,0.6033333333333334,0.49614156838643225,0.47,0.19333333333333333,0.9000000000000001,7.0,21,1.05,0.07,1.5,1.75,20,0,0,2,0.031578947368421054,1,300,6.0,20,1,0.6474466390346325,55.452252437793724,,0.16666666666666666,0.6700000000000002,5.0,0.07180454055657841,0.12651292756360122,0.6466666666666667,2.5,0.71166298295,0.07735928874251864,0,0.14987420138695012,1.1410216139115608,-0.017177360793506527,0.008046397962502928,2.7963893021330837e-06,0.006622516556291389,0.06666666666666667,0.056666666666666664,0.85,0.9981984436111109,7.674418604651163,0.06665130125079972,0.09427712180397728,0.2777777777777778,0.0235727079186189,0.049999999999999996,17.514380324128958,1.0867342830171213e-05,0.9281954594434216,1.2892584141291967,0.6466666666666667,2.5
6,0.019797255645008803,2.584925841154557,0.06389776357827476,0.6134072580645162,3.0,0.9511370454383549,0.12553333971108782,0.18424223279905738,0.0,0.6057585811656355,0.010729002019168736,0.9511370454383549,1.0,84.84185303514377,0.47064436276926347,0.06299019886175503,0.0013223222899322066,1.0,0.022933631749019533,0.7828629032258065,6.0,20.436661896830643,0.9979988884123424,0.8697857932939261,0.005381578131942484,0.5271565495207667,0.0,0.5,0.976397225393716,0.06172851414640928,0.9459045463035588,0.9968051118210862,39.74361022364217,15.65,0.9232291881409282,0.21458750000000001,3.489522162367011,-0.590441318617383,0.2703961065265764,0.37060702875399365,0.37060702875399365,21,7.904761904761905,0.047619047619047616,2701.7610833610834,0.5,0.03513796562986621,0.5592741935483871,1.0,0.9920587124498566,0.15887096819999996,1.3619869999999998,0.9946543314346645,0.9945544999999999,0.6335266670499999,0.046540724225900075,0.5463258785942492,0.49094632094874113,0.3961661341853035,0.16293929712460065,0.8850806451612904,7.0,20,1.0,0.06389776357827476,1.5384615384615385,2.0,20,0,0,2,0.015789473684210527,1,313,8.0,20,4,0.6592779613717122,54.54116065336251,,0.16666666666666663,0.7058467741935484,5.0,0.033945200346782056,0.11268063137630445,0.6039314516129032,2.0,0.72846033295,0.03513796562986621,0,0.14861689138719464,1.140033530123236,-0.014230046605155021,0.04190910077715311,4.63269056362053e-06,0.006944444444444444,0.06389776357827476,0.054313099041533544,0.85,0.9936207335978835,7.121951219512195,0.07265433520846186,0.10606166294642858,0.2777777777777778,0.022933631749019537,0.05,21.03426843764662,9.472786096785923e-06,0.966054799653218,1.2539895091923632,0.6262096774193548,4.0
7,0.018624811864310014,2.5849205886209035,0.06430868167202572,0.6784274193548387,5.0,0.9060519669322471,0.2259863171988774,0.2786959934574357,0.0,1.043210717812055,0.010244024579130555,0.9060519669322471,1.0,83.2532154340836,0.44040026381971814,0.0652956530065976,0.001403781852656592,1.0,0.02324615518527206,0.7232862903225807,6.0,21.026703897280914,0.9959050398552179,0.7227736652417128,0.010262287035683425,0.5305466237942122,0.03858520900321544,0.5,0.9803704005225355,0.08454448544669482,0.9528073324889599,0.9967845659163987,36.62459807073955,15.55,0.9244775131622078,0.212516975,3.4478820183316032,-0.5539116444820873,0.2433082835015522,0.3215434083601286,0.3215434083601286,28,8.071428571428571,0.035714285714285705,3739.346076146076,0.5,0.0842123528966761,0.6428427419354839,2.0,0.992483535116469,0.15887726924999995,1.3589776999999998,0.9992929056993567,0.9997401,0.6346488355,0.043090537221547785,0.6430868167202572,0.4961158449954862,0.4790996784565916,0.12218649517684887,0.8778225806451612,7.0,27,1.35,0.08681672025723473,2.076923076923077,1.9285714285714286,20,0,0,2,0.015789473684210527,1,311,8.0,20,4,0.6280273663198799,58.98812628700048,,0.16666666666666666,0.6203629032258065,1.0,0.07767145676922703,0.13922317384319807,0.6526209677419355,3.0,0.7243288645,0.0842123528966761,0,0.14927268063628027,1.1299527444439816,-0.02075234495285298,-0.031293837620967865,5.7333077397128045e-06,0.00602409638554217,0.06430868167202572,0.05466237942122187,0.85,0.9997907735294118,7.236363636363636,0.0724814197646162,0.11022077287946429,0.2777777777777778,0.02324615518527207,0.049999999999999996,15.36746775475303,1.090646942602322e-05,0.922328543230773,1.2678299422061887,0.671975806451613,4.0
8,0.02011430327386867,2.584899918905238,0.06578947368421052,0.667741935483871,5.0,0.9171954379616052,0.20237307916747715,0.21299857025984564,0.0,0.755949694035857,0.009522669565858264,0.9171954379616052,1.0,82.18503289473684,0.4473975000612618,0.06938427143568905,0.0014590088804533475,1.0,0.023298681334133497,0.75,6.0,22.414627753372173,0.997224162312472,0.8245625080647151,0.006036750180225978,0.5427631578947368,0.006578947368421052,0.5,0.9824208034489958,0.072298647547226,0.952020093308103,0.9967105263157895,36.67763157894737,15.2,0.9276759596539661,0.21159826250000005,3.4611758534044847,-0.5425872575073198,0.24938269797911605,0.33223684210526316,0.33223684210526316,24,8.291666666666666,0.041666666666666664,3376.4254412254413,0.5,0.04752450107645852,0.6447311827956987,3.0,0.9920251904432132,0.15623297802,1.3655404,1.0014342445314146,1.0060862750000001,0.63631171705,0.040919503462359196,0.5855263157894737,0.49594435569219614,0.48355263157894735,0.1513157894736842,0.8811827956989247,7.0,23,1.15,0.0756578947368421,1.7692307692307692,2.090909090909091,20,0,0,2,0.02631578947368421,1,304,10.0,20,3,0.6357514318455308,62.170363767561874,,0.16666666666666666,0.6121505376344085,1.0,0.0453683909327384,0.1230167734299954,0.6580645161290323,4.0,0.7292286829500001,0.04752450107645852,0,0.14918706125463024,1.1371369490607242,-0.018741299569893396,-0.04127708722080059,3.819475777490518e-06,0.006711409395973154,0.06578947368421052,0.05592105263157895,0.85,1.0027644589673914,7.48936170212766,0.07272189658823308,0.08936564127604167,0.2777777777777778,0.023298681334133507,0.049999999999999996,18.053747985324044,1.1479445230438505e-05,0.9546316090672616,1.2569458750454385,0.6349462365591398,2.0
9,0.018809403931627264,2.5848993656958164,0.06622516556291391,0.6623655913978495,4.0,0.9226477100666766,0.19054043329894454,0.2463588061862281,0.0,0.6710593219304144,0.010748105395870637,0.9226477100666766,1.0,81.79221854304636,0.4521361810729835,0.06997450071343336,0.00148843724176845,1.0,0.02365487796769697,0.8319354838709678,6.0,20.347122183501334,0.997257672056862,0.7770137101024126,0.004643012278091145,0.4768211920529801,0.0,0.5,0.9801363428550264,0.06859328977035661,0.9556478452407664,0.9966887417218543,36.817880794701985,15.1,0.9304782988825805,0.217106175,3.4622017093885282,-0.5849727803431924,0.25247524220769246,0.3377483443708609,0.3377483443708609,19,7.526315789473684,0.05263157894736842,1084.1858585858586,0.5,0.06461427361466887,0.5925806451612903,1.0,0.9921933248541731,0.16025708800499996,1.36351135,0.9989291908311257,1.000317675,0.6316242419999999,0.04534536637396391,0.5728476821192053,0.49929057311201785,0.4503311258278146,0.17880794701986755,0.9068817204301076,7.0,18,0.9,0.059602649006622516,1.6363636363636365,2.25,20,0,0,2,0.021052631578947368,1,302,9.0,20,1,0.6395306588828067,56.0047079204987,,0.16666666666666669,0.6594623655913978,2.0,0.0606926613855035,0.14385931569666166,0.6623655913978495,4.0,0.731887108,0.06461427361466887,0,0.1503128934103835,1.144482899204479,-0.02055546256803304,-0.030079217762951353,4.9705117309226485e-06,0.006993006993006995,0.06622516556291391,0.056291390728476824,0.85,0.999440040934066,6.756756756756757,0.08886357253251581,0.10778166118421052,0.2777777777777778,0.023654877967696976,0.05,19.05037072416345,9.586025545132454e-06,0.9393073386144966,1.2585011923102796,0.6623655913978495,4.0
